SARG.Seq.ID	New.Subtype	New.New.Subtype	New.Type	Family	subfamily	subfamily2	Seq.ID.in.CARD (need to redo)	
gb|AVK94779.1|ARO:3004696|MCR-4.4	mcr-4.4	mcr-4	polymyxin				gb|ASU04896.1|ARO:3004505|MCR-3.5	
gb|AVK94778.1|ARO:3004697|MCR-4.5	mcr-4.5	mcr-4	polymyxin				gb|AST36140.1|ARO:3004503|MCR-3.6	
ASK40562.1	mcr-5.1	mcr-5	polymyxin				gb|AST36141.1|ARO:3004510|MCR-3.7	
gb|AVM85875.1|ARO:3004698|MCR-5.2	mcr-5.2	mcr-5	polymyxin				gb|AST36143.1|ARO:3004509|MCR-3.8	
ASK49942.1	mcr-6.1	mcr-6.1	polymyxin				gb|AST36144.1|ARO:3004508|MCR-3.9	
gb|AUR80098.1|ARO:3004517|MCR-7.1	mcr-7.1	mcr-7.1	polymyxin				gb|ASR73329.1|ARO:3004325|MCR-4	
gb|AVX52225.1|ARO:3004516|MCR-8	mcr-8.1	mcr-8.1	polymyxin				gb|AVK94777.1|ARO:3004694|MCR-4.2	
gb|WP_001572373.1|ARO:3004684|MCR-9	mcr-9.1	mcr-9.1	polymyxin				gb|AUI38915.1|ARO:3004695|MCR-4.3	
gb|BAG33043.1|ARO:3003920|pgpB	pgpB	pgpB	polymyxin				gb|AVK94779.1|ARO:3004696|MCR-4.4	
gb|AAC75314.1|ARO:3003578|pmrF	pmrF	pmrF	polymyxin				gb|AVK94778.1|ARO:3004697|MCR-4.5	
gb|AAC75089.1|ARO:3003577|ugd	ugd	ugd	polymyxin				gb|ASK40551.1|ARO:3004332|MCR-5	
gi|1515097|emb|CAA68909.1|	puromycin resistance protein	puromycin resistance protein	puromycin				gb|AVM85875.1|ARO:3004698|MCR-5.2	
P13249	puromycin resistance protein	puromycin resistance protein	puromycin				gb|ASK49942.1|ARO:3004501|MCR-6.1	
P42670	puromycin resistance protein	puromycin resistance protein	puromycin				gb|AUR80098.1|ARO:3004517|MCR-7.1	
WP_000345069.1	Acinetobacter baumannii AbaQ	Acinetobacter baumannii AbaQ	quinolone	MFS antibiotic efflux pump			gb|AVX52225.1|ARO:3004516|MCR-8	
gb|AAC43550.1|ARO:3003967|lrfA	lfrA	lfrA	quinolone	MFS antibiotic efflux pump			gb|WP_001572373.1|ARO:3004684|MCR-9	
YP_002633439	norA	norA	quinolone	MFS antibiotic efflux pump			gb|BAG33043.1|ARO:3003920|pgpB	
ZP_03612813	norA	norA	quinolone	MFS antibiotic efflux pump			gb|AAC75314.1|ARO:3003578|pmrF	
YP_187949	norA	norA	quinolone	MFS antibiotic efflux pump			gb|AAC75089.1|ARO:3003577|ugd	
AAA16158	norA	norA	quinolone	MFS antibiotic efflux pump				
BAA36484	norA	norA	quinolone	MFS antibiotic efflux pump				
CAF21854	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1002472131|ref|WP_061388932.1|	norA	norA	quinolone	MFS antibiotic efflux pump			gb|ACJ41547.2|ARO:3004574|Acinetobacter	
gi|1002473411|ref|WP_061389367.1|	norA	norA	quinolone	MFS antibiotic efflux pump			gb|AAC43550.1|ARO:3003967|lrfA	
gi|1005414506|ref|WP_061641648.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1005555116|ref|WP_061653345.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1005595863|ref|WP_061683938.1|	norA	norA	quinolone	MFS antibiotic efflux pump			gb|AAS68233.1|ARO:3000391|norA	
gi|1005596165|ref|WP_061684055.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006151081|ref|WP_061733222.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006153481|ref|WP_061733745.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006156024|ref|WP_061734510.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006161692|ref|WP_061736104.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006162857|ref|WP_061736375.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006167861|ref|WP_061737364.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006168127|ref|WP_061737405.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006171094|ref|WP_061738168.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006171300|ref|WP_061738209.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006173119|ref|WP_061738785.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006176510|ref|WP_061739475.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006176696|ref|WP_061739505.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006178693|ref|WP_061739892.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006181405|ref|WP_061740532.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006183167|ref|WP_061740869.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006220359|ref|WP_061745393.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006695136|ref|WP_061822033.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006721058|ref|WP_061822374.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1006759846|ref|WP_061823785.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1007092170|ref|WP_061843129.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1031779476|ref|WP_064126793.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1031780141|ref|WP_064127334.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1031783230|ref|WP_064129610.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1031794099|ref|WP_064134851.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|1031811552|ref|WP_064140995.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|313655620|gb|EFS19365.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|379992994|gb|EIA14443.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446498633|ref|WP_000576487.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964014|ref|WP_001041270.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964017|ref|WP_001041273.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964020|ref|WP_001041276.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964022|ref|WP_001041278.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964023|ref|WP_001041279.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964025|ref|WP_001041281.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964026|ref|WP_001041282.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964029|ref|WP_001041285.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964030|ref|WP_001041286.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964031|ref|WP_001041287.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964071|ref|WP_001041327.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964072|ref|WP_001041328.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964073|ref|WP_001041329.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|446964076|ref|WP_001041332.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|486422185|ref|WP_001613341.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|486852995|ref|WP_001622527.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|487135433|ref|WP_001627390.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|487369510|ref|WP_001643476.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|487401243|ref|WP_001670288.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488388251|ref|WP_002457636.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488395528|ref|WP_002464913.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488402405|ref|WP_002471790.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488405003|ref|WP_002474388.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488407009|ref|WP_002476394.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488418207|ref|WP_002487592.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488421332|ref|WP_002490717.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488426786|ref|WP_002496171.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488430666|ref|WP_002500051.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488431752|ref|WP_002501137.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488438951|ref|WP_002508336.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|488439534|ref|WP_002508919.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|514074859|ref|WP_016528694.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|516033919|ref|WP_017464502.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|516233382|ref|WP_017637345.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|516331902|ref|WP_017722561.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|516415134|ref|WP_017804532.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|518298037|ref|WP_019468245.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|518673227|ref|WP_019834920.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|537465395|ref|WP_020977063.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|544761121|ref|WP_021187662.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|544930333|ref|WP_021339414.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|556618713|ref|WP_023374778.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|612753947|gb|EZT68544.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|656016562|ref|WP_029056449.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|658594643|ref|WP_029753517.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|665905787|ref|WP_031271960.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686115864|ref|WP_031765718.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686123480|ref|WP_031769406.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686124522|ref|WP_031770011.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686128012|ref|WP_031771611.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686149624|ref|WP_031783590.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686209571|ref|WP_031811756.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686222478|ref|WP_031822588.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686229238|ref|WP_031825980.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686242310|ref|WP_031833515.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686250226|ref|WP_031836580.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686250574|ref|WP_031836663.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686307890|ref|WP_031869484.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686319989|ref|WP_031875473.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686331049|ref|WP_031879651.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686337860|ref|WP_031883090.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686370148|ref|WP_031895695.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686372358|ref|WP_031896405.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686377301|ref|WP_031898500.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686390434|ref|WP_031905541.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686391947|ref|WP_031906419.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686393404|ref|WP_031907214.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686404660|ref|WP_031911321.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686406301|ref|WP_031912224.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|686437557|ref|WP_031923002.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|695601926|ref|WP_032604580.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|727719549|ref|WP_033842027.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|727736905|ref|WP_033855948.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|739700146|ref|WP_037554487.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|742295157|ref|WP_038812344.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|748778793|ref|WP_040030241.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|755009796|ref|WP_042363132.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|757193207|ref|WP_042738170.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|757462838|ref|WP_042744224.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|808045382|ref|WP_046207372.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|815842605|ref|WP_046464285.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|821514643|ref|WP_046837150.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|827010223|ref|WP_047172736.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|872477686|ref|WP_048520687.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|881042407|ref|WP_048761349.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|881076539|ref|WP_048792533.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896351648|ref|WP_049308446.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896364761|ref|WP_049314519.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896396316|ref|WP_049335029.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896433414|ref|WP_049366453.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896445442|ref|WP_049375221.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896447777|ref|WP_049376965.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896458658|ref|WP_049385045.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896459985|ref|WP_049385622.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896464401|ref|WP_049387474.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896469661|ref|WP_049389686.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896495755|ref|WP_049404256.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896500023|ref|WP_049408110.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896507999|ref|WP_049415454.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896514456|ref|WP_049420414.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896520548|ref|WP_049425590.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|896534839|ref|WP_049437516.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|916208171|ref|WP_050968701.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|920548868|ref|WP_052998892.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|920553663|ref|WP_052999888.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|920597324|ref|WP_053012334.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|920599181|ref|WP_053013188.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|920600211|ref|WP_053014082.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|928790063|ref|WP_053868275.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|928798706|ref|WP_053871425.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|930426246|ref|WP_054189230.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|930433773|ref|WP_054194603.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|950716651|ref|WP_057492920.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|950786190|ref|WP_057512892.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|950818984|ref|WP_057520729.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|955655992|ref|WP_058102396.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|960864478|ref|WP_058342571.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|970426279|ref|WP_058710176.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|975871195|ref|WP_059279894.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
gi|983367678|ref|WP_060546533.1|	norA	norA	quinolone	MFS antibiotic efflux pump				
NC_002952.2859165.p01	norA	norA	quinolone	MFS antibiotic efflux pump				
NC_007622.3793623.p01	norA	norA	quinolone	MFS antibiotic efflux pump				
YP_001246098	norA	norA	quinolone	MFS antibiotic efflux pump				
YP_042788	norA	norA	quinolone	MFS antibiotic efflux pump				
YP_185633	norA	norA	quinolone	MFS antibiotic efflux pump				
YP_302113	norA	norA	quinolone	MFS antibiotic efflux pump				
ZP_04060517	norA	norA	quinolone	MFS antibiotic efflux pump				
ZP_04677690	norA	norA	quinolone	MFS antibiotic efflux pump				
HE999704.1.gene3170.p01	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|1000359761|ref|WP_061107064.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|1000360171|ref|WP_061107359.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|1005608354|ref|WP_061691305.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|489822049|ref|WP_003725847.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|489823816|ref|WP_003727600.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|489824904|ref|WP_003728682.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|489826943|ref|WP_003730711.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|489865176|ref|WP_003768773.1|	norB	norB	quinolone	MFS antibiotic efflux pump			gb|CCQ22388.1|ARO:3000421|norB	
gi|494742298|ref|WP_007477706.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|502716012|ref|WP_012951063.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|504415211|ref|WP_014602313.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|504744674|ref|WP_014931776.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|644111449|ref|WP_025280016.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|738114161|ref|WP_036072414.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|844765894|ref|WP_047933506.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|917392609|ref|WP_051999321.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gi|933593662|ref|WP_054314487.1|	norB	norB	quinolone	MFS antibiotic efflux pump				
gb|AEZ36150.1|ARO:3000448|qepA	qepA	qepA	quinolone	MFS antibiotic efflux pump				
gi|1028098233|ref|WP_063854778.1|	qepA	qepA	quinolone	MFS antibiotic efflux pump				
gi|1039291348|ref|WP_064768701.1|	qepA	qepA	quinolone	MFS antibiotic efflux pump				
NC_010558.1.6275948.p01	qepA	qepA	quinolone	MFS antibiotic efflux pump				
gb|ACF70723.1|ARO:3004103|QepA2	QepA2	QepA2	quinolone	MFS antibiotic efflux pump				
gi|1039004533|ref|WP_064760451.1|	QepA4	QepA4	quinolone	MFS antibiotic efflux pump				
NC_002745.1123457.p01	Staphylococcus aureus norA	norA	quinolone	MFS antibiotic efflux pump				
AE015929.1.gene1106.p01	arlR	arlR	quinolone	regulator				
gi|446114283|ref|WP_000192138.1|	arlR	arlR	quinolone	regulator			gb|AEZ36150.1|ARO:3000448|qepA	
HE999704.1.gene1528.p01	arlR	arlR	quinolone	regulator				
NC_002745.1124086.p01	arlR	arlR	quinolone	regulator				
NC_002745.3251084.p01	arlR	arlR	quinolone	regulator				
gb|AEQ93536.1|ARO:3004468|CrpP	CrpP	CrpP	quinolone				gb|ACF70723.1|ARO:3004103|QepA2	
NP_337994	mfpA	mfpA	quinolone				gb|AQX36338.1|ARO:3004379|QepA4	
gi|505104290|ref|WP_015291392.1|	mfpA	mfpA	quinolone				gb|BAA14147.1|ARO:3004667|Staphylococcus	
gi|505116742|ref|WP_015303844.1|	mfpA	mfpA	quinolone					
gi|505158076|ref|WP_015345178.1|	mfpA	mfpA	quinolone					
gi|685971678|ref|WP_031681422.1|	mfpA	mfpA	quinolone					
gi|685977316|ref|WP_031686107.1|	mfpA	mfpA	quinolone					
gi|685993439|ref|WP_031698148.1|	mfpA	mfpA	quinolone					
gi|686012066|ref|WP_031711821.1|	mfpA	mfpA	quinolone				gb|AEQ93536.1|ARO:3004468|CrpP	
gi|686014780|ref|WP_031713510.1|	mfpA	mfpA	quinolone				gb|CCP46182.1|ARO:3003035|mfpA	
gi|686029441|ref|WP_031721082.1|	mfpA	mfpA	quinolone					
gi|686043128|ref|WP_031730601.1|	mfpA	mfpA	quinolone					
gi|686052089|ref|WP_031735957.1|	mfpA	mfpA	quinolone					
gi|942552892|ref|WP_055352101.1|	mfpA	mfpA	quinolone					
gi|942625892|ref|WP_055378556.1|	mfpA	mfpA	quinolone					
gi|950248170|ref|WP_057288258.1|	mfpA	mfpA	quinolone					
gi|950280995|ref|WP_057316162.1|	mfpA	mfpA	quinolone					
gi|950286530|ref|WP_057320407.1|	mfpA	mfpA	quinolone					
gi|950415358|ref|WP_057352661.1|	mfpA	mfpA	quinolone					
gi|950456443|ref|WP_057366755.1|	mfpA	mfpA	quinolone					
gi|950471122|ref|WP_057372788.1|	mfpA	mfpA	quinolone					
DQ831141.gene.p01	QnrA1	QnrA family	quinolone					
ACE95087	QnrA1	QnrA family	quinolone					
HQ449669.1.orf1.gene.p01	QnrA2	QnrA family	quinolone					
DQ435306.1.orf0.gene.p01	QnrA3	QnrA family	quinolone					
gi|765522999|ref|WP_044735234.1|	QnrA3	QnrA family	quinolone					
gi|772664663|ref|WP_045283443.1|	QnrA3	QnrA family	quinolone					
gb|AAZ04783.1|ARO:3002710|QnrA4	QnrA4	QnrA family	quinolone					
gb|AAZ04784.1|ARO:3002711|QnrA5	QnrA5	QnrA family	quinolone					
DQ151889.gene.p01	QnrA6	QnrA family	quinolone				gb|ABI50486.1|ARO:3002707|QnrA1	
gb|ACV83303.2|ARO:3002713|QnrA7	QnrA7	QnrA family	quinolone					
gi|504199379|ref|WP_014386481.1|	QnrB1	QnrB family	quinolone				gb|ADU33193.1|ARO:3002708|QnrA2	
ABG56269	QnrB10	QnrB family	quinolone				gb|AAZ04782.1|ARO:3002709|QnrA3	
ACP31588	QnrB10	QnrB family	quinolone					
gb|ABS30107.1|ARO:3002725|QnrB11	QnrB11	QnrB family	quinolone					
CAO82104	QnrB12	QnrB family	quinolone				gb|AAZ04783.1|ARO:3002710|QnrA4	
ABX72042	QnrB13	QnrB family	quinolone				gb|AAZ04784.1|ARO:3002711|QnrA5	
gi|851969414|ref|WP_048236419.1|	QnrB13	QnrB family	quinolone				gb|AAZ78355.1|ARO:3002712|QnrA6	
gb|ABX72044.1|ARO:3002728|QnrB14	QnrB14	QnrB family	quinolone				gb|ACV83303.2|ARO:3002713|QnrA7	
gb|ABX72227.1|ARO:3002730|QnrB15	QnrB15	QnrB family	quinolone				gb|ABC86904.2|ARO:3002714|QnrB1	
gb|ABV66096.1|ARO:3002731|QnrB16	QnrB16	QnrB family	quinolone				gb|ABG56269.1|ARO:3002724|QnrB10	
CAP45902	QnrB17	QnrB family	quinolone					
DQ351241.gene.p01	QnrB17	QnrB family	quinolone				gb|ABS30107.1|ARO:3002725|QnrB11	
YP_002849611	QnrB18	QnrB family	quinolone				gb|CAO82104.1|ARO:3002726|QnrB12	
gi|696366843|ref|WP_032941855.1|	QnrB18	QnrB family	quinolone				gb|ABX72042.1|ARO:3002727|QnrB13	
ACD01409	QnrB19	QnrB family	quinolone					
ABO93588	QnrB2	QnrB family	quinolone				gb|ABX72044.1|ARO:3002728|QnrB14	
gb|BAG55487.1|ARO:3002735|QnrB20	QnrB20	QnrB family	quinolone				gb|ABX72227.1|ARO:3002730|QnrB15	
YP_002791715	QnrB20	QnrB family	quinolone				gb|ABV66096.1|ARO:3002731|QnrB16	
